-10.899562,49.900975 
-10.893343,49.894297 
-10.889527,49.894655 
-10.891854,49.893804 
-10.892260,49.891505 
-10.890971,49.890782 
-10.891193,49.890292 
-10.889082,49.890626 
-10.889549,49.891626 
-10.888399,49.892143 
-10.886860,49.891653 
-10.886143,49.891081 
-10.883149,49.891171 
-10.877660,49.890867
-10.883799,49.893632 
-10.880399,49.894574 
-10.879299,49.896405 
-10.877993,49.897482 
-10.885893,49.899431 
-10.908349,49.879897
